participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.vcm_round,player.individual_exchange,player.group_exchange,player.group_exchange_percent,player.total_op_individual_exchange,player.total_op_group_exchange,player.mpcr,player.round_points,player.player_role,player.player_role_list,player.paid_round,player.final_score,player.final_avg_ge,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
20,7pyi0chy,SSEL_B_20,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.136,2017-05-22 06:39:06.769581+00:00,0,1,,,70,3,8,14.6,5.4,0.27,44.0,16.0,0.3,21.02,,,,,,0,5,8,wheg36z2,,,,,,0
1,yc7mtep7,SSEL_B_01,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.117,2017-05-22 06:37:07.958415+00:00,0,1,,,60,3,9,10.0,10.0,0.5,41.8,2.2,0.3,13.66,,,,,,0,3,9,wheg36z2,,,,,,0
2,2ccmbtvh,SSEL_B_02,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.142,2017-05-22 06:37:15.132664+00:00,0,1,,,85,2,9,19.0,1.0,0.05,32.8,11.2,0.3,22.66,,,,,,0,1,9,wheg36z2,,,,,,0
3,n075zyx5,SSEL_B_03,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.115,2017-05-22 06:37:31.590088+00:00,0,1,,,50,1,9,3.8,0.2,0.05,48.0,12.0,0.3,7.46,,,,,,0,1,9,wheg36z2,,,,,,0
4,sn7zoalz,SSEL_B_04,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.198,2017-05-22 06:37:40.467183+00:00,0,1,,,65,4,9,16.0,4.0,0.2,47.6,12.4,0.3,20.92,,,,,,0,5,9,wheg36z2,,,,,,0
5,yw177pu2,SSEL_B_05,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.71,2017-05-22 06:37:46.856588+00:00,0,1,,,65,4,9,19.0,1.0,0.05,57.0,3.0,0.3,20.2,,,,,,0,3,9,wheg36z2,,,,,,0
6,mw3d6c72,SSEL_B_07,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.220,2017-05-22 06:38:06.830419+00:00,0,1,,,65,2,9,15.0,5.0,0.25,48.6,11.4,0.3,19.92,,,,,,0,2,9,wheg36z2,,,,,,0
7,c7ssmw0g,SSEL_B_08,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.202,2017-05-22 06:38:13.171572+00:00,0,1,,,75,2,9,18.0,2.0,0.1,56.8,3.2,0.3,19.56,,,,,,0,3,9,wheg36z2,,,,,,0
8,jr7hrd3s,SSEL_B_09,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.120,2017-05-22 06:38:19.268794+00:00,0,1,,,55,1,9,1.0,19.0,0.95,53.0,7.0,0.3,8.8,,,,,,0,4,9,wheg36z2,,,,,,0
9,am33fy92,SSEL_B_06,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.203,2017-05-22 06:38:34.314065+00:00,0,1,,,75,1,9,19.0,1.0,0.05,57.0,3.0,0.3,20.2,,,,,,0,2,9,wheg36z2,,,,,,0
10,n8fskdr0,SSEL_B_10,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.174,2017-05-22 06:38:29.047341+00:00,0,1,,,80,3,9,19.0,1.0,0.05,35.0,25.0,0.3,26.8,,,,,,0,4,9,wheg36z2,,,,,,0
11,gjjzypw0,SSEL_B_11,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.26,2017-05-22 06:38:34.668819+00:00,0,1,,,65,4,9,19.0,1.0,0.05,35.0,25.0,0.3,26.8,,,,,,0,1,9,wheg36z2,,,,,,0
12,jh0jvyqx,SSEL_B_12,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.104,2017-05-22 06:38:49.329304+00:00,0,1,,,65,3,9,19.0,1.0,0.05,32.8,11.2,0.3,22.66,,,,,,0,5,9,wheg36z2,,,,,,0
13,ralqn835,SSEL_B_13,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.188,2017-05-22 06:38:53.245680+00:00,0,1,,,65,4,9,19.0,1.0,0.05,55.8,4.2,0.3,20.56,,,,,,0,4,9,wheg36z2,,,,,,0
14,p0jrt99e,SSEL_B_14,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.130,2017-05-22 06:38:54.752662+00:00,0,1,,,55,1,9,17.6,2.4,0.12,46.0,14.0,0.3,22.52,,,,,,0,3,9,wheg36z2,,,,,,0
15,sopbgk2i,SSEL_B_18,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.145,2017-05-22 06:38:55.773255+00:00,0,1,,,75,3,9,19.0,1.0,0.05,57.0,3.0,0.3,20.2,,,,,,0,1,9,wheg36z2,,,,,,0
16,z8yh3j3m,SSEL_B_15,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.62,2017-05-22 06:39:00.445795+00:00,0,1,,,65,1,9,15.0,5.0,0.25,48.6,11.4,0.3,19.92,,,,,,0,5,9,wheg36z2,,,,,,0
17,sbdutvye,SSEL_B_19,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.67,2017-05-22 06:39:01.064223+00:00,0,1,,,75,2,9,15.0,5.0,0.25,39.0,21.0,0.3,22.8,,,,,,0,4,9,wheg36z2,,,,,,0
18,bzt232iz,SSEL_B_16,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.185,2017-05-22 06:39:02.641713+00:00,0,1,,,80,4,9,19.0,1.0,0.05,55.8,4.2,0.3,20.56,,,,,,0,2,9,wheg36z2,,,,,,0
19,ekbiybc6,SSEL_B_17,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.140,2017-05-22 06:39:06.744790+00:00,0,1,,,75,3,9,19.0,1.0,0.05,57.0,3.0,0.3,20.2,,,,,,0,2,9,wheg36z2,,,,,,0
20,7pyi0chy,SSEL_B_20,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.136,2017-05-22 06:39:06.769581+00:00,0,1,,,70,2,9,18.8,1.2,0.06,56.0,4.0,0.3,20.36,,,,,,0,5,9,wheg36z2,,,,,,0
1,yc7mtep7,SSEL_B_01,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.117,2017-05-22 06:37:07.958415+00:00,0,1,,,60,4,10,10.0,10.0,0.5,52.0,8.0,0.3,15.4,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,23.52,0.541,0,1,10,wheg36z2,,,,,,0
2,2ccmbtvh,SSEL_B_02,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.142,2017-05-22 06:37:15.132664+00:00,0,1,,,85,4,10,19.0,1.0,0.05,57.0,3.0,0.3,20.2,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,30.52,0.05,0,3,10,wheg36z2,,,,,,0
3,n075zyx5,SSEL_B_03,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.115,2017-05-22 06:37:31.590088+00:00,0,1,,,50,3,10,3.8,0.2,0.05,53.0,7.0,0.3,5.96,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,4.76,0.3,0,5,10,wheg36z2,,,,,,0
4,sn7zoalz,SSEL_B_04,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.198,2017-05-22 06:37:40.467183+00:00,0,1,,,65,1,10,9.8,10.2,0.51,57.0,3.0,0.3,13.76,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,21.12,0.541,0,4,10,wheg36z2,,,,,,0
5,yw177pu2,SSEL_B_05,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.71,2017-05-22 06:37:46.856588+00:00,0,1,,,65,2,10,19.0,1.0,0.05,37.8,6.2,0.3,21.16,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,20.5,0.255,0,5,10,wheg36z2,,,,,,0
6,mw3d6c72,SSEL_B_07,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.220,2017-05-22 06:38:06.830419+00:00,0,1,,,65,1,10,14.0,6.0,0.3,48.0,12.0,0.3,19.4,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,19.5,0.275,0,1,10,wheg36z2,,,,,,0
7,c7ssmw0g,SSEL_B_08,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.202,2017-05-22 06:38:13.171572+00:00,0,1,,,75,2,10,19.0,1.0,0.05,57.0,3.0,0.3,20.2,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,19.5,0.24,0,3,10,wheg36z2,,,,,,0
8,jr7hrd3s,SSEL_B_09,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.120,2017-05-22 06:38:19.268794+00:00,0,1,,,55,1,10,19.0,1.0,0.05,57.0,3.0,0.3,20.2,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,12.52,0.58,0,3,10,wheg36z2,,,,,,0
9,am33fy92,SSEL_B_06,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.203,2017-05-22 06:38:34.314065+00:00,0,1,,,75,4,10,19.0,1.0,0.05,37.8,6.2,0.3,21.16,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,20.5,0.22,0,5,10,wheg36z2,,,,,,0
10,n8fskdr0,SSEL_B_10,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.174,2017-05-22 06:38:29.047341+00:00,0,1,,,80,3,10,19.0,1.0,0.05,47.8,12.2,0.3,22.96,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,29.14,0.171,0,4,10,wheg36z2,,,,,,0
11,gjjzypw0,SSEL_B_11,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.26,2017-05-22 06:38:34.668819+00:00,0,1,,,65,1,10,19.0,1.0,0.05,51.4,8.6,0.3,21.88,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,19.96,0.275,0,2,10,wheg36z2,,,,,,0
12,jh0jvyqx,SSEL_B_12,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.104,2017-05-22 06:38:49.329304+00:00,0,1,,,65,2,10,13.4,6.6,0.33,57.0,3.0,0.3,16.28,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,19.96,0.269,0,2,10,wheg36z2,,,,,,0
13,ralqn835,SSEL_B_13,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.188,2017-05-22 06:38:53.245680+00:00,0,1,,,65,4,10,19.0,1.0,0.05,47.8,12.2,0.3,22.96,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,19.96,0.05,0,4,10,wheg36z2,,,,,,0
14,p0jrt99e,SSEL_B_14,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.130,2017-05-22 06:38:54.752662+00:00,0,1,,,55,3,10,19.0,1.0,0.05,57.0,3.0,0.3,20.2,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,11.14,0.362,0,3,10,wheg36z2,,,,,,0
15,sopbgk2i,SSEL_B_18,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.145,2017-05-22 06:38:55.773255+00:00,0,1,,,75,2,10,19.0,1.0,0.05,47.8,12.2,0.3,22.96,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,23.5,0.095,0,4,10,wheg36z2,,,,,,0
16,z8yh3j3m,SSEL_B_15,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.62,2017-05-22 06:39:00.445795+00:00,0,1,,,65,4,10,19.0,1.0,0.05,51.4,8.6,0.3,21.88,A,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,20.5,0.28,0,2,10,wheg36z2,,,,,,0
17,sbdutvye,SSEL_B_19,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.67,2017-05-22 06:39:01.064223+00:00,0,1,,,75,1,10,15.0,5.0,0.25,41.8,2.2,0.3,17.16,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,20.5,0.145,0,5,10,wheg36z2,,,,,,0
18,bzt232iz,SSEL_B_16,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.185,2017-05-22 06:39:02.641713+00:00,0,1,,,80,2,10,19.0,1.0,0.05,43.0,17.0,0.3,24.4,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,29.14,0.05,0,1,10,wheg36z2,,,,,,0
19,ekbiybc6,SSEL_B_17,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.140,2017-05-22 06:39:06.744790+00:00,0,1,,,75,3,10,19.0,1.0,0.05,51.4,8.6,0.3,21.88,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,19.5,0.2,0,2,10,wheg36z2,,,,,,0
20,7pyi0chy,SSEL_B_20,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.136,2017-05-22 06:39:06.769581+00:00,0,1,,,70,3,10,19.0,1.0,0.05,43.0,17.0,0.3,24.4,F,"['A', 'F', 'A', 'A', 'A', 'A', 'F', 'A', 'F', 'F', 'A', 'A', 'F', 'A', 'F', 'A', 'F', 'F', 'F', 'F']",5,17.34,0.189,0,1,10,wheg36z2,,,,,,0
1,yc7mtep7,SSEL_B_01,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.117,2017-05-22 06:37:07.958415+00:00,0,1,,,60,1,,,,,,,0.3,,,,,,,0,4,11,wheg36z2,,,,,,0
2,2ccmbtvh,SSEL_B_02,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.142,2017-05-22 06:37:15.132664+00:00,0,1,,,85,4,,,,,,,0.3,,,,,,,0,5,11,wheg36z2,,,,,,0
3,n075zyx5,SSEL_B_03,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.115,2017-05-22 06:37:31.590088+00:00,0,1,,,50,4,,,,,,,0.3,,,,,,,0,4,11,wheg36z2,,,,,,0
4,sn7zoalz,SSEL_B_04,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.198,2017-05-22 06:37:40.467183+00:00,0,1,,,65,3,,,,,,,0.3,,,,,,,0,1,11,wheg36z2,,,,,,0
5,yw177pu2,SSEL_B_05,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.71,2017-05-22 06:37:46.856588+00:00,0,1,,,65,1,,,,,,,0.3,,,,,,,0,5,11,wheg36z2,,,,,,0
6,mw3d6c72,SSEL_B_07,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.220,2017-05-22 06:38:06.830419+00:00,0,1,,,65,4,,,,,,,0.3,,,,,,,0,2,11,wheg36z2,,,,,,0
7,c7ssmw0g,SSEL_B_08,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.202,2017-05-22 06:38:13.171572+00:00,0,1,,,75,2,,,,,,,0.3,,,,,,,0,1,11,wheg36z2,,,,,,0
8,jr7hrd3s,SSEL_B_09,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.120,2017-05-22 06:38:19.268794+00:00,0,1,,,55,2,,,,,,,0.3,,,,,,,0,4,11,wheg36z2,,,,,,0
9,am33fy92,SSEL_B_06,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.203,2017-05-22 06:38:34.314065+00:00,0,1,,,75,1,,,,,,,0.3,,,,,,,0,3,11,wheg36z2,,,,,,0
10,n8fskdr0,SSEL_B_10,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.174,2017-05-22 06:38:29.047341+00:00,0,1,,,80,2,,,,,,,0.3,,,,,,,0,3,11,wheg36z2,,,,,,0
11,gjjzypw0,SSEL_B_11,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.26,2017-05-22 06:38:34.668819+00:00,0,1,,,65,3,,,,,,,0.3,,,,,,,0,4,11,wheg36z2,,,,,,0
12,jh0jvyqx,SSEL_B_12,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.104,2017-05-22 06:38:49.329304+00:00,0,1,,,65,3,,,,,,,0.3,,,,,,,0,2,11,wheg36z2,,,,,,0
13,ralqn835,SSEL_B_13,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.188,2017-05-22 06:38:53.245680+00:00,0,1,,,65,2,,,,,,,0.3,,,,,,,0,5,11,wheg36z2,,,,,,0
14,p0jrt99e,SSEL_B_14,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.130,2017-05-22 06:38:54.752662+00:00,0,1,,,55,4,,,,,,,0.3,,,,,,,0,3,11,wheg36z2,,,,,,0
15,sopbgk2i,SSEL_B_18,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.145,2017-05-22 06:38:55.773255+00:00,0,1,,,75,4,,,,,,,0.3,,,,,,,0,1,11,wheg36z2,,,,,,0
16,z8yh3j3m,SSEL_B_15,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.62,2017-05-22 06:39:00.445795+00:00,0,1,,,65,1,,,,,,,0.3,,,,,,,0,1,11,wheg36z2,,,,,,0
17,sbdutvye,SSEL_B_19,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.67,2017-05-22 06:39:01.064223+00:00,0,1,,,75,2,,,,,,,0.3,,,,,,,0,2,11,wheg36z2,,,,,,0
18,bzt232iz,SSEL_B_16,0,803,821,csr_3_stageT,10,FinalResults2,10.224.77.185,2017-05-22 06:39:02.641713+00:00,0,1,,,80,1,,,,,,,0.3,,,,,,,0,2,11,wheg36z2,,,,,,0
19,ekbiybc6,SSEL_B_17,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.140,2017-05-22 06:39:06.744790+00:00,0,1,,,75,3,,,,,,,0.3,,,,,,,0,3,11,wheg36z2,,,,,,0
20,7pyi0chy,SSEL_B_20,0,803,821,csr_3_stageT,10,FinalResults2,10.224.76.136,2017-05-22 06:39:06.769581+00:00,0,1,,,70,3,,,,,,,0.3,,,,,,,0,5,11,wheg36z2,,,,,,0
