participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.ret_timer,player.user_text,player.is_correct,player.ret_final_score,player.round_payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.time_scheduled,session.time_started,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,1,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,2,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,2,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,2,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,2,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,CQH7uKzEgNk0,1,40,1.0,0,1,3,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,CQH7uKzEgNk0,1,40,1.0,0,1,3,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,CQH7uKzEgNk0,1,40,1.0,0,1,3,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,CQH7uKzEgNk0,1,40,1.0,0,1,3,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,Fx816AbsZuMs,0,40,0.0,0,1,4,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,Fx816AbsZuMs,0,40,0.0,0,1,4,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,Fx816AbsZuMs,0,40,0.0,0,1,4,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,Fx816AbsZuMs,0,40,0.0,0,1,4,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,EmBMxrAy03J1,1,40,1.0,0,1,5,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,EmBMxrAy03J1,1,40,1.0,0,1,5,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,EmBMxrAy0371,0,40,0.0,0,1,5,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,EmBMxrAy03J1,1,40,1.0,0,1,5,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,bzu52aHa1Qoa,1,40,1.0,0,1,6,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,bzu52aHa1Qoa,1,40,1.0,0,1,6,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,bzu2aHa1Qoa,0,40,0.0,0,1,6,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,bzu52aHa1Qoa,1,40,1.0,0,1,6,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,hWIk3zeIQYy8,1,40,1.0,0,1,7,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,hWIk3zeIQYy8,1,40,1.0,0,1,7,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,hWIk3zeIQYy8,1,40,1.0,0,1,7,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,hWIk3zeIQYy8,1,40,1.0,0,1,7,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,p8Eyf9rExbfq,1,40,1.0,0,1,8,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,p8Eyf9rExbfq,1,40,1.0,0,1,8,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,p8Eyf9rExbfq,1,40,1.0,0,1,8,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,p8Eyf9rExbfq,0,40,0.0,0,1,8,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,9,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,t1IVv1gzxnKF,0,40,0.0,0,1,9,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,qwe,0,40,0.0,0,1,9,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,9,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,10,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,10,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,10,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,10,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,11,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,11,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,11,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,11,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,12,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,12,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,12,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,12,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,13,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,13,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,13,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,13,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,14,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,14,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,14,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,14,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,15,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,15,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,15,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,15,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,16,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,16,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,16,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,16,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,17,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,17,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,17,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,17,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,18,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,18,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,18,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,18,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,19,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,19,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,19,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,19,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,20,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,20,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,20,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,20,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,21,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,21,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,21,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,21,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,22,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,22,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,22,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,22,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,23,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,23,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,23,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,23,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,24,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,24,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,24,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,24,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,25,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,25,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,25,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,25,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,26,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,26,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,26,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,26,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,27,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,27,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,27,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,27,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,28,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,28,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,28,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,28,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,29,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,29,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,29,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,29,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,30,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,30,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,30,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,30,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,31,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,31,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,31,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,31,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,32,2n20swsm,,,,,,,,0
2,r4zjsl36,,0,1246,1527,csr_1_quiz_warmGlow,4,quiz2,91.230.41.199,2017-02-15 07:38:02.267093+00:00,0,1,,,2,180,,,,,0,1,32,2n20swsm,,,,,,,,0
3,j9yf2nu3,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:38:02.636446+00:00,0,1,,,3,180,,,,,0,1,32,2n20swsm,,,,,,,,0
4,oadadl2w,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.199,2017-02-15 07:39:17.928352+00:00,0,1,,,4,180,,,,,0,1,32,2n20swsm,,,,,,,,0
1,5mfgb1xd,,0,1216,1527,csr_1_quiz_warmGlow,2,quiz1,91.230.41.198,2017-02-15 07:36:35.299987+00:00,0,1,,,1,180,,,,,0,1,33,2n20swsm,,,,,,,,0
