participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.mpcr,player.is_correct,player.final_score,player.quiz_text,player.quiz_sol,player.quiz_user_answer,player.quiz_sol_text,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,20kiro5p,SSEL_B_10,0,505,821,csr_1_quiz,1,Instructions,10.224.77.174,2017-05-21 08:09:20.066665+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,5,1,t7vgsn91,,,,,,0
11,uvfvzkjs,SSEL_B_11,0,505,821,csr_1_quiz,1,Instructions,10.224.76.26,2017-05-21 08:09:24.425644+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,6,1,t7vgsn91,,,,,,0
12,abl6xz9u,SSEL_B_12,0,505,821,csr_1_quiz,1,Instructions,10.224.76.104,2017-05-21 08:09:41.048663+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,6,1,t7vgsn91,,,,,,0
13,1vap9oyn,SSEL_B_13,0,505,821,csr_1_quiz,1,Instructions,10.224.76.188,2017-05-21 08:09:44.504236+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,7,1,t7vgsn91,,,,,,0
14,jgpz01w3,SSEL_B_14,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.130,2017-05-21 08:09:47.871986+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,7,1,t7vgsn91,,,,,,0
15,n7v0bo6y,SSEL_B_15,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.62,2017-05-21 08:09:52.346182+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,8,1,t7vgsn91,,,,,,0
16,1gi0rh9z,SSEL_B_16,0,505,821,csr_1_quiz,1,Instructions,10.224.77.185,2017-05-21 08:09:58.555664+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,8,1,t7vgsn91,,,,,,0
17,c5d5njnf,SSEL_B_17,0,505,821,csr_1_quiz,1,Instructions,10.224.76.140,2017-05-21 08:10:03.150033+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,9,1,t7vgsn91,,,,,,0
18,gdm2krpy,SSEL_B_18,0,505,821,csr_1_quiz,1,Instructions,10.224.77.145,2017-05-21 08:10:17.003826+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,9,1,t7vgsn91,,,,,,0
19,0niwffra,SSEL_B_19,0,505,821,csr_1_quiz,1,Instructions,10.224.76.67,2017-05-21 08:10:18.915172+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,10,1,t7vgsn91,,,,,,0
20,z8n2nfag,SSEL_B_20,0,505,821,csr_1_quiz,1,Instructions,10.224.76.136,2017-05-21 08:10:24.154526+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h3><br>",40,,csr_1_quiz/sol/quiz1sol.html,0,10,1,t7vgsn91,,,,,,0
1,1ymxpc3c,SSEL_B_01,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.117,2017-05-21 08:08:12.258815+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,1,2,t7vgsn91,,,,,,0
2,n2c6g32b,SSEL_B_02,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.142,2017-05-21 08:08:20.685458+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,1,2,t7vgsn91,,,,,,0
3,7s0uivqn,SSEL_B_03,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.115,2017-05-21 08:08:28.435440+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,2,2,t7vgsn91,,,,,,0
4,y2kk2mji,SSEL_B_04,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.198,2017-05-21 08:08:34.544802+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,2,2,t7vgsn91,,,,,,0
5,plc1bxo2,SSEL_B_05,0,505,821,csr_1_quiz,1,Instructions,10.224.76.71,2017-05-21 08:08:39.500074+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,3,2,t7vgsn91,,,,,,0
6,d0nm8esw,SSEL_B_06,0,505,821,csr_1_quiz,1,Instructions,10.224.77.203,2017-05-21 08:08:57.178340+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,3,2,t7vgsn91,,,,,,0
7,1m3sxbi1,SSEL_B_07,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.220,2017-05-21 08:09:02.014305+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,4,2,t7vgsn91,,,,,,0
8,wbxwno2f,SSEL_B_08,0,505,821,csr_1_quiz,1,Instructions,10.224.77.202,2017-05-21 08:09:11.464793+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,4,2,t7vgsn91,,,,,,0
9,lx91heau,SSEL_B_09,0,505,821,csr_1_quiz,1,Instructions,10.224.76.120,2017-05-21 08:09:14.955144+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,5,2,t7vgsn91,,,,,,0
10,20kiro5p,SSEL_B_10,0,505,821,csr_1_quiz,1,Instructions,10.224.77.174,2017-05-21 08:09:20.066665+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,5,2,t7vgsn91,,,,,,0
11,uvfvzkjs,SSEL_B_11,0,505,821,csr_1_quiz,1,Instructions,10.224.76.26,2017-05-21 08:09:24.425644+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,6,2,t7vgsn91,,,,,,0
12,abl6xz9u,SSEL_B_12,0,505,821,csr_1_quiz,1,Instructions,10.224.76.104,2017-05-21 08:09:41.048663+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,6,2,t7vgsn91,,,,,,0
13,1vap9oyn,SSEL_B_13,0,505,821,csr_1_quiz,1,Instructions,10.224.76.188,2017-05-21 08:09:44.504236+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,7,2,t7vgsn91,,,,,,0
14,jgpz01w3,SSEL_B_14,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.130,2017-05-21 08:09:47.871986+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,7,2,t7vgsn91,,,,,,0
15,n7v0bo6y,SSEL_B_15,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.62,2017-05-21 08:09:52.346182+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,8,2,t7vgsn91,,,,,,0
16,1gi0rh9z,SSEL_B_16,0,505,821,csr_1_quiz,1,Instructions,10.224.77.185,2017-05-21 08:09:58.555664+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,8,2,t7vgsn91,,,,,,0
17,c5d5njnf,SSEL_B_17,0,505,821,csr_1_quiz,1,Instructions,10.224.76.140,2017-05-21 08:10:03.150033+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,9,2,t7vgsn91,,,,,,0
18,gdm2krpy,SSEL_B_18,0,505,821,csr_1_quiz,1,Instructions,10.224.77.145,2017-05-21 08:10:17.003826+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,9,2,t7vgsn91,,,,,,0
19,0niwffra,SSEL_B_19,0,505,821,csr_1_quiz,1,Instructions,10.224.76.67,2017-05-21 08:10:18.915172+00:00,0,1,,,0,1,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,10,2,t7vgsn91,,,,,,0
20,z8n2nfag,SSEL_B_20,0,505,821,csr_1_quiz,1,Instructions,10.224.76.136,2017-05-21 08:10:24.154526+00:00,0,1,,,0,2,0.75,,,"<h3>You and every other member of your group has 20 points available to invest.</h4><h3>How many points would <u>each of your group members</u> earn if <b>you</b> invest 10 points into the Individual Exchange, and 10 points into the Group Exchange?</h4><h3>Assume that the other members of your group distribute to the Individual and Group Exchange the same as you.</h4><br>",40,,csr_1_quiz/sol/quiz2sol.html,0,10,2,t7vgsn91,,,,,,0
1,1ymxpc3c,SSEL_B_01,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.117,2017-05-21 08:08:12.258815+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,1,3,t7vgsn91,,,,,,0
2,n2c6g32b,SSEL_B_02,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.142,2017-05-21 08:08:20.685458+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,1,3,t7vgsn91,,,,,,0
3,7s0uivqn,SSEL_B_03,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.115,2017-05-21 08:08:28.435440+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,2,3,t7vgsn91,,,,,,0
4,y2kk2mji,SSEL_B_04,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.198,2017-05-21 08:08:34.544802+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,2,3,t7vgsn91,,,,,,0
5,plc1bxo2,SSEL_B_05,0,505,821,csr_1_quiz,1,Instructions,10.224.76.71,2017-05-21 08:08:39.500074+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,3,3,t7vgsn91,,,,,,0
6,d0nm8esw,SSEL_B_06,0,505,821,csr_1_quiz,1,Instructions,10.224.77.203,2017-05-21 08:08:57.178340+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,3,3,t7vgsn91,,,,,,0
7,1m3sxbi1,SSEL_B_07,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.220,2017-05-21 08:09:02.014305+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,4,3,t7vgsn91,,,,,,0
8,wbxwno2f,SSEL_B_08,0,505,821,csr_1_quiz,1,Instructions,10.224.77.202,2017-05-21 08:09:11.464793+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,4,3,t7vgsn91,,,,,,0
9,lx91heau,SSEL_B_09,0,505,821,csr_1_quiz,1,Instructions,10.224.76.120,2017-05-21 08:09:14.955144+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,5,3,t7vgsn91,,,,,,0
10,20kiro5p,SSEL_B_10,0,505,821,csr_1_quiz,1,Instructions,10.224.77.174,2017-05-21 08:09:20.066665+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,5,3,t7vgsn91,,,,,,0
11,uvfvzkjs,SSEL_B_11,0,505,821,csr_1_quiz,1,Instructions,10.224.76.26,2017-05-21 08:09:24.425644+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,6,3,t7vgsn91,,,,,,0
12,abl6xz9u,SSEL_B_12,0,505,821,csr_1_quiz,1,Instructions,10.224.76.104,2017-05-21 08:09:41.048663+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,6,3,t7vgsn91,,,,,,0
13,1vap9oyn,SSEL_B_13,0,505,821,csr_1_quiz,1,Instructions,10.224.76.188,2017-05-21 08:09:44.504236+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,7,3,t7vgsn91,,,,,,0
14,jgpz01w3,SSEL_B_14,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.130,2017-05-21 08:09:47.871986+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,7,3,t7vgsn91,,,,,,0
15,n7v0bo6y,SSEL_B_15,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.62,2017-05-21 08:09:52.346182+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,8,3,t7vgsn91,,,,,,0
16,1gi0rh9z,SSEL_B_16,0,505,821,csr_1_quiz,1,Instructions,10.224.77.185,2017-05-21 08:09:58.555664+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,8,3,t7vgsn91,,,,,,0
17,c5d5njnf,SSEL_B_17,0,505,821,csr_1_quiz,1,Instructions,10.224.76.140,2017-05-21 08:10:03.150033+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,9,3,t7vgsn91,,,,,,0
18,gdm2krpy,SSEL_B_18,0,505,821,csr_1_quiz,1,Instructions,10.224.77.145,2017-05-21 08:10:17.003826+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,9,3,t7vgsn91,,,,,,0
19,0niwffra,SSEL_B_19,0,505,821,csr_1_quiz,1,Instructions,10.224.76.67,2017-05-21 08:10:18.915172+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,10,3,t7vgsn91,,,,,,0
20,z8n2nfag,SSEL_B_20,0,505,821,csr_1_quiz,1,Instructions,10.224.76.136,2017-05-21 08:10:24.154526+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Individual Exchange, (0 points into the Group Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",42,,csr_1_quiz/sol/quiz3sol.html,0,10,3,t7vgsn91,,,,,,0
1,1ymxpc3c,SSEL_B_01,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.117,2017-05-21 08:08:12.258815+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Group Exchange, (0 points into the Individual Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",37,,csr_1_quiz/sol/quiz4sol.html,0,1,4,t7vgsn91,,,,,,0
2,n2c6g32b,SSEL_B_02,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.142,2017-05-21 08:08:20.685458+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Group Exchange, (0 points into the Individual Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",37,,csr_1_quiz/sol/quiz4sol.html,0,1,4,t7vgsn91,,,,,,0
3,7s0uivqn,SSEL_B_03,0,404,821,csr_0_realeffort,101,TaskResults,10.224.77.115,2017-05-21 08:08:28.435440+00:00,0,1,,,0,1,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Group Exchange, (0 points into the Individual Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",37,,csr_1_quiz/sol/quiz4sol.html,0,2,4,t7vgsn91,,,,,,0
4,y2kk2mji,SSEL_B_04,0,404,821,csr_0_realeffort,101,TaskResults,10.224.76.198,2017-05-21 08:08:34.544802+00:00,0,1,,,0,2,0.75,,,"<h3>Every member of your group has 20 points available to invest.</h3><h3>How many points would <u>you</u> earn if you invest all of your points into the Group Exchange, (0 points into the Individual Exchange)?</h3> <h3>Assume that the other three players each place 10 points in the Group Exchange.</h4><br>",37,,csr_1_quiz/sol/quiz4sol.html,0,2,4,t7vgsn91,,,,,,0
