"","participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._round_number","participant._current_page_name","participant.ip_address","participant.time_started","participant.exclude_from_data_analysis","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","player.id_in_group","player.ret_timer","player.user_text","player.is_correct","player.ret_final_score","player.round_payoff","player.payoff","group.id_in_subsession","subsession.round_number","session.code","session.label","session.experimenter_name","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo"
"816",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"CdsT",1,20,1,0,1,20,"wsvf3qiy",NA,NA,NA,NA,NA,0
"817",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"CdsT",1,20,1,0,1,20,"wsvf3qiy",NA,NA,NA,NA,NA,0
"818",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"CdsT",1,20,1,0,1,20,"wsvf3qiy",NA,NA,NA,NA,NA,0
"819",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"CdsT",1,20,1,0,1,20,"wsvf3qiy",NA,NA,NA,NA,NA,0
"820",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"CdsT",1,20,1,0,1,20,"wsvf3qiy",NA,NA,NA,NA,NA,0
"821",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"822",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"823",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,4,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"824",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"825",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"826",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"827",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"828",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"829",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"830",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"831",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"832",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"833",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"834",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"835",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"Mf4U",1,20,1,0,1,21,"wsvf3qiy",NA,NA,NA,NA,NA,0
"836",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"837",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"838",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,4,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"839",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"840",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"841",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"842",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"843",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"844",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"845",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"846",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"847",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"848",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"849",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"850",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"sUhJ",1,20,1,0,1,22,"wsvf3qiy",NA,NA,NA,NA,NA,0
"851",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"852",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"853",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,4,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"854",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"855",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"856",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"857",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"858",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"859",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"860",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"861",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"862",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"863",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"864",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"865",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"1Ltw",1,20,1,0,1,23,"wsvf3qiy",NA,NA,NA,NA,NA,0
"866",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"867",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"868",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,4,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"869",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"870",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"871",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"872",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"873",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"874",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"875",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"876",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"877",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"878",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"879",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"880",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"2mrm",1,20,1,0,1,24,"wsvf3qiy",NA,NA,NA,NA,NA,0
"881",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"882",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"883",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,4,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"884",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"885",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"886",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"887",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"888",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"889",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"F5UI",0,20,0,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"890",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"891",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"892",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"893",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"894",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"895",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"f5UI",1,20,1,0,1,25,"wsvf3qiy",NA,NA,NA,NA,NA,0
"896",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"897",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"898",4,"ap29v7v5","SSEL_B_05",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.71",2017-05-21 08:16:36,0,1,NA,NA,170,4,120,"Too Late",0,20,0,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"899",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"900",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"901",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"902",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"903",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"904",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"905",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"906",16,"j8nns44x","SSEL_B_13",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.188",2017-05-21 08:17:08,0,1,NA,NA,145,16,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"907",17,"i8c45hln","SSEL_B_17",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.140",2017-05-21 08:17:09,0,1,NA,NA,135,17,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"908",18,"wq6ym14w","SSEL_B_14",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.130",2017-05-21 08:17:13,0,1,NA,NA,140,18,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"909",19,"k2t3llw5","SSEL_B_16",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.185",2017-05-21 08:17:14,0,1,NA,NA,135,19,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"910",20,"7cx4p2tg","SSEL_B_15",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.62",2017-05-21 08:17:18,0,1,NA,NA,130,20,120,"hNqN",1,20,1,0,1,26,"wsvf3qiy",NA,NA,NA,NA,NA,0
"911",2,"th2ag0sw","SSEL_B_04",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.198",2017-05-21 08:16:36,0,1,NA,NA,130,2,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"912",3,"qgydt5xk","SSEL_B_01",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.117",2017-05-21 08:16:36,0,1,NA,NA,150,3,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"913",5,"yjlz0tb0","SSEL_B_03",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.115",2017-05-21 08:16:36,0,1,NA,NA,140,5,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"914",9,"dbh0oq6l","SSEL_B_08",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.202",2017-05-21 08:16:43,0,1,NA,NA,150,9,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"915",10,"en2q87b0","SSEL_B_09",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.120",2017-05-21 08:16:46,0,1,NA,NA,130,10,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"916",11,"06uyi8f4","SSEL_B_19",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.67",2017-05-21 08:16:48,0,1,NA,NA,140,11,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"917",12,"5qkyvfh9","SSEL_B_10",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.77.174",2017-05-21 08:16:49,0,1,NA,NA,130,12,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"918",14,"bwrul2jw","SSEL_B_20",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.136",2017-05-21 08:16:53,0,1,NA,NA,145,14,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
"919",15,"ijtcvkgo","SSEL_B_12",0,803,821,"csr_3_stageT",10,"FinalResults1","10.224.76.104",2017-05-21 08:17:02,0,1,NA,NA,130,15,120,"boJa",1,20,1,0,1,27,"wsvf3qiy",NA,NA,NA,NA,NA,0
